19,3,306.0,1.0,396.0,110.0,1,1,1.0
19,4,99.0,1.0,219.0,62.0,1,1,1.0
19,5,547.1,114.83,247.95999999999992,105.67,1,1,1.0
19,6,0.0,174.23,117.6,118.77000000000001,1,1,1.0
20,3,307.0,1.0,396.0,110.0,1,1,1.0
20,4,99.0,1.0,219.0,62.0,1,1,1.0
20,5,513.9,111.26,235.54000000000008,99.43999999999998,1,1,1.0
20,6,0.0,181.37,141.7,125.02999999999997,1,1,1.0
21,3,307.0,1.0,396.0,110.0,1,1,1.0
21,4,99.0,1.0,219.0,62.0,1,1,1.0
21,5,484.4,106.0,228.34000000000003,97.69999999999999,1,1,1.0
21,6,0.0,190.3,165.8,128.59999999999997,1,1,1.0
22,3,307.0,1.0,396.0,110.0,1,1,1.0
22,4,99.0,1.0,219.0,62.0,1,1,1.0
22,5,454.3,100.65,220.28000000000003,93.25,1,1,1.0
22,6,0.0,198.3,195.3,136.7,1,1,1.0
23,3,307.0,1.0,396.0,110.0,1,1,1.0
23,4,99.0,1.0,219.0,62.0,1,1,1.0
23,5,425.6,97.09,211.39,90.50999999999999,1,1,1.0
23,6,12.5,207.22,214.9,142.98,1,1,1.0
24,3,307.0,0.0,396.0,110.0,1,1,1.0
24,4,99.0,1.0,219.0,62.0,1,1,1.0
24,5,402.5,92.6,201.57000000000005,87.0,1,1,1.0
24,6,34.81,215.26,222.99,153.64,1,1,1.0
25,3,307.0,1.0,396.0,110.0,1,1,1.0
25,4,100.0,1.0,219.0,62.0,1,1,1.0
25,5,376.6,89.05,192.66999999999996,84.35000000000001,1,1,1.0
25,6,58.01,226.9,239.99,160.70000000000002,1,1,1.0
26,3,306.0,1.0,396.0,110.0,1,1,1.0
26,4,99.0,0.0,219.0,62.0,1,1,1.0
26,5,355.2,83.7,185.51000000000005,81.60000000000001,1,1,1.0
26,6,82.11,237.61,256.09,170.49,1,1,1.0
27,3,307.0,0.0,396.0,110.0,1,1,1.0
27,4,100.0,0.0,219.0,62.0,1,1,1.0
27,5,331.9,81.81,178.35000000000002,78.99000000000001,1,1,1.0
27,6,107.99,248.32,276.61,184.78000000000003,1,1,1.0
28,3,307.0,1.0,396.0,110.0,1,1,1.0
28,4,100.0,0.0,219.0,62.0,1,1,1.0
28,5,308.7,77.45,174.78000000000003,76.24999999999999,1,1,1.0
28,6,141.9,261.7,293.6,200.0,1,1,1.0
29,3,306.0,0.0,396.0,110.0,1,1,1.0
29,4,100.0,0.0,219.0,62.0,1,1,1.0
29,5,289.1,73.88,167.70999999999998,74.52000000000001,1,1,1.0
29,6,173.14,275.98,320.36,212.51999999999998,1,1,1.0
29,7,915.55,185.86,44.450000000000045,66.03999999999999,1,1,1.0
30,3,307.0,1.0,396.0,110.0,1,1,1.0
30,4,100.0,0.0,219.0,62.0,1,1,1.0
30,5,267.62,71.2,164.07999999999998,71.8,1,1,1.0
30,6,210.62,294.72,347.17999999999995,224.98000000000002,1,1,1.0
30,7,862.9,170.7,97.10000000000002,81.20000000000002,1,1,1.0
31,3,306.0,1.0,396.0,110.0,1,1,1.0
31,4,100.0,0.0,219.0,62.0,1,1,1.0
31,5,250.66,67.6,156.04,70.1,1,1,1.0
31,6,254.36,309.89,372.14,230.11,1,1,1.0
31,7,818.3,160.0,141.70000000000005,91.9,1,1,1.0
32,3,306.0,0.0,396.0,110.0,1,1,1.0
32,4,101.0,0.0,219.0,62.0,1,1,1.0
32,5,232.81,62.28,151.58999999999997,70.91999999999999,1,1,1.0
32,6,299.87,326.0,404.23,214.0,1,1,1.0
32,7,771.9,141.3,188.10000000000002,114.16999999999999,1,1,1.0
33,3,306.0,0.0,396.0,110.0,1,1,1.0
33,4,100.0,0.0,219.0,62.0,1,1,1.0
33,5,215.86,62.28,148.03999999999996,67.32,1,1,1.0
33,6,347.17,345.63,433.72999999999996,194.37,1,1,1.0
33,7,726.4,132.4,233.60000000000002,110.57,1,1,1.0
34,3,307.0,0.0,396.0,110.0,1,1,1.0
34,4,101.0,0.0,219.0,62.0,1,1,1.0
34,5,199.79,56.92,140.91,68.28,1,1,1.0
34,6,405.19,368.84,447.10999999999996,171.16000000000003,1,1,1.0
34,7,686.24,122.58,253.26,110.58,1,1,1.0
35,3,307.0,0.0,396.0,110.0,1,1,1.0
35,4,101.0,0.0,219.0,62.0,1,1,1.0
35,5,182.9,56.92,139.1,63.78,1,1,1.0
35,6,467.66,392.94,447.10999999999996,147.06,1,1,1.0
35,7,649.65,114.6,241.64999999999998,106.1,1,1,1.0
36,3,307.0,0.0,396.0,110.0,1,1,1.0
36,4,101.0,0.0,219.0,62.0,1,1,1.0
36,5,169.55,55.03,131.95,61.06999999999999,1,1,1.0
36,6,541.74,424.17,403.96000000000004,115.82999999999998,1,1,1.0
36,7,614.84,107.46,227.36,101.64,1,1,1.0
37,3,307.0,0.0,396.0,110.0,1,1,1.0
37,4,100.0,0.0,219.0,62.0,1,1,1.0
37,5,154.38,53.25,130.22000000000003,60.150000000000006,1,1,1.0
37,6,627.42,450.95,332.58000000000004,89.05000000000001,1,1,1.0
37,7,576.5,103.0,222.89999999999998,96.30000000000001,1,1,1.0
38,3,308.0,0.0,396.0,107.3,1,1,1.0
38,4,101.0,0.0,219.0,62.0,1,1,1.0
38,5,138.32,52.14,127.48000000000002,57.56,1,1,1.0
38,6,738.98,485.75,221.01999999999998,54.25,1,1,1.0
38,7,541.69,94.97,216.6099999999999,94.53,1,1,1.0
39,3,308.46,0.0,396.00000000000006,102.9,1,1,1.0
39,4,102.0,0.0,219.0,62.0,1,1,1.0
39,5,127.61,48.57,122.19000000000001,54.830000000000005,1,1,1.0
39,6,843.4,517.9,116.60000000000002,22.100000000000023,1,1,1.0
39,7,512.24,88.72,209.46000000000004,94.53,1,1,1.0
40,3,307.0,0.0,396.0,110.0,1,1,1.0
40,4,101.0,0.0,219.0,62.0,1,1,1.0
40,5,114.22,45.89,117.68,56.61,1,1,1.0
40,7,483.68,82.47,196.11999999999995,90.03,1,1,1.0
41,3,307.0,0.0,396.0,110.0,1,1,1.0
41,4,99.0,0.0,219.0,62.0,1,1,1.0
41,5,102.51,43.11,114.08999999999999,54.89,1,1,1.0
41,7,450.7,79.8,193.40000000000003,86.45,1,1,1.0
42,3,305.0,0.0,396.0,110.0,1,1,1.0
42,4,100.0,0.0,219.0,62.0,1,1,1.0
42,5,88.34,41.32,114.16,54.88,1,1,1.0
42,7,424.82,73.55,185.38000000000005,84.64999999999999,1,1,1.0
43,3,304.0,0.0,396.0,110.0,1,1,1.0
43,4,99.0,0.0,219.0,62.0,1,1,1.0
43,5,75.63,39.54,110.57,53.96,1,1,1.0
43,7,394.47,70.9,185.39,81.94999999999999,1,1,1.0
44,3,308.0,0.0,396.0,110.0,1,1,1.0
44,4,99.0,0.0,219.0,62.0,1,1,1.0
44,5,64.92,36.75,108.77999999999999,53.05,1,1,1.0
44,7,373.95,65.55,168.45,80.14999999999999,1,1,1.0
45,3,305.0,0.0,396.0,110.0,1,1,1.0
45,4,99.0,0.0,219.0,62.0,1,1,1.0
45,5,54.21,34.97,104.28999999999999,52.230000000000004,1,1,1.0
45,7,347.17,62.0,168.45999999999998,78.30000000000001,1,1,1.0
46,3,305.0,0.0,396.0,110.0,1,1,1.0
46,4,97.0,0.0,219.0,62.0,1,1,1.0
46,5,44.39,34.07,101.61,51.330000000000005,1,1,1.0
46,7,323.97,61.11,161.32999999999998,72.99,1,1,1.0
47,3,305.0,0.0,396.0,110.0,1,1,1.0
47,4,98.0,0.0,219.0,62.0,1,1,1.0
47,5,31.9,31.4,101.6,51.300000000000004,1,1,1.0
47,7,305.23,57.54,155.96999999999997,72.99000000000001,1,1,1.0
48,3,305.0,0.0,396.0,110.0,1,1,1.0
48,4,98.0,0.0,219.0,62.0,1,1,1.0
48,5,23.76,29.61,98.94,51.290000000000006,1,1,1.0
48,7,282.02,53.97,155.98000000000002,70.33,1,1,1.0
49,3,304.0,0.0,396.0,110.0,1,1,1.0
49,4,96.0,0.0,219.0,62.0,1,1,1.0
49,5,14.35,28.23,97.05000000000001,49.269999999999996,1,1,1.0
49,7,262.39,53.08,148.81,68.52,1,1,1.0
50,3,303.0,0.0,396.0,110.0,1,1,1.0
50,4,94.0,0.0,219.0,62.0,1,1,1.0
50,5,4.12,26.93,95.38,48.669999999999995,1,1,1.0
50,7,246.32,46.83,139.88,68.52,1,1,1.0
51,3,303.0,0.0,396.0,110.0,1,1,1.0
51,4,98.0,0.0,219.0,62.0,1,1,1.0
51,5,0.0,26.04,87.9,46.86000000000001,1,1,1.0
51,7,228.47,45.04,135.42999999999998,68.53,1,1,1.0
52,3,304.0,0.0,396.0,110.0,1,1,1.0
52,4,97.0,0.0,219.0,62.0,1,1,1.0
52,5,0.0,23.47,78.08,45.93000000000001,1,1,1.0
52,7,211.52,42.37,128.28,64.93,1,1,1.0
53,3,305.0,1.0,396.0,110.0,1,1,1.0
53,4,98.0,0.0,219.0,62.0,1,1,1.0
53,5,0.0,20.79,68.26,46.809999999999995,1,1,1.0
53,7,192.8,39.69,127.37,64.93,1,1,1.0
54,3,305.0,1.0,396.0,110.0,1,1,1.0
54,4,96.0,0.0,219.0,62.0,1,1,1.0
54,5,0.0,20.79,59.3,45.910000000000004,1,1,1.0
54,7,178.5,39.69,122.92000000000002,61.41,1,1,1.0
55,3,305.0,1.0,396.0,110.0,1,1,1.0
55,4,98.0,0.0,219.0,62.0,1,1,1.0
55,5,0.0,19.01,49.52,43.28999999999999,1,1,1.0
55,7,164.2,38.8,121.16000000000003,58.7,1,1,1.0
56,3,305.0,1.0,396.0,110.0,1,1,1.0
56,4,98.0,1.0,219.0,62.0,1,1,1.0
56,5,0.89,19.01,40.6,44.09,1,1,1.0
56,7,149.92,35.23,117.58000000000001,60.470000000000006,1,1,1.0
57,3,304.0,1.0,396.0,110.0,1,1,1.0
57,4,97.0,1.0,219.0,62.0,1,1,1.0
57,5,0.0,17.12,32.56,40.58,1,1,1.0
57,7,137.43,32.55,113.07,60.47,1,1,1.0
58,3,305.0,1.0,396.0,110.0,1,1,1.0
58,4,98.0,2.0,219.0,62.0,1,1,1.0
58,5,0.0,20.8,22.85,36.099999999999994,1,1,1.0
58,7,126.7,33.44,106.83999999999999,55.16,1,1,1.0
59,3,304.0,1.0,396.0,110.0,1,1,1.0
59,4,97.0,2.0,219.0,62.0,1,1,1.0
59,5,0.0,22.47,13.93,32.53,1,1,1.0
59,7,113.31,34.33,106.85,55.16,1,1,1.0
60,3,304.0,1.0,396.0,110.0,1,1,1.0
60,4,98.0,3.0,219.0,62.0,1,1,1.0
60,5,0.0,28.2,6.4,24.3,1,1,1.0
60,7,101.7,30.76,103.27999999999999,55.16,1,1,1.0
